51  13  2  5.77397  0  0.94  5.77397  0  5.77397  5.77397  
32  72  2  5.78266  0  1  5.78266  0  5.78266  5.78266  
45  42  2  5.86046  0  1.06  5.86046  0  5.86046  5.86046  
77  31  2  5.88252  0  1.36  5.88252  0  5.88252  5.88252  
28  13  2  5.66261  0  1.04  5.66261  0  5.66261  5.66261  
75  78  2  6.20619  0  2.46  6.20619  0  6.20619  6.20619  
79  30  2  6.38164  0  2.04  6.38164  0  6.38164  6.38164  
72  76  2  5.8538  0  1.86  5.8538  0  5.8538  5.8538  
44  48  2  6.06664  0  2.44  6.06664  0  6.06664  6.06664  
37  56  2  4.81388  0  1.54  4.81388  0  4.81388  4.81388  
25  22  2  5.55517  0  0.36  5.55517  0  5.55517  5.55517  
42  33  2  6.11073  0  1.48  6.11073  0  6.11073  6.11073  
79  24  2  6.15699  0  1.12  6.15699  0  6.15699  6.15699  
33  50  2  6.23123  0  1.36  6.23123  0  6.23123  6.23123  
51  82  2  6.00016  0  1.56  6.00016  0  6.00016  6.00016  
21  38  2  4.87506  0  1.5  4.87506  0  4.87506  4.87506  
22  28  2  5.74486  0  1.12  5.74486  0  5.74486  5.74486  
31  32  2  5.70961  0  0.7  5.70961  0  5.70961  5.70961  
81  11  2  5.77974  0  2.04  5.77974  0  5.77974  5.77974  
55  79  2  5.53795  0  1.74  5.53795  0  5.53795  5.53795  
31  12  2  5.48102  0  1.68  5.48102  0  5.48102  5.48102  
74  82  2  5.88444  0  1.54  5.88444  0  5.88444  5.88444  
27  76  2  6.03169  0.2  1.46  6.03169  0.2  6.23169  6.23169  
79  42  2  6.21546  0  0.9  6.21546  0  6.21546  6.21546  
49  30  2  5.63598  0  1.4  5.63598  0  5.63598  5.63598  
46  45  2  6.01715  0  1.8  6.01715  0  6.01715  6.01715  
52  72  2  5.99087  0  1.18  5.99087  0  5.99087  5.99087  
14  81  2  6.40414  0  2.78  6.40414  0  6.40414  6.40414  
26  14  2  6.02909  0  0.98  6.02909  0  6.02909  6.02909  
13  24  2  5.47563  0  1.28  5.47563  0  5.47563  5.47563  
78  48  2  6.33106  0  1.64  6.33106  0  6.33106  6.33106  
42  75  2  5.77919  0  1.1  5.77919  0  5.77919  5.77919  
42  4  2  6.01557  0  1.06  6.01557  0  6.01557  6.01557  
28  81  2  6.3042  0  2.42  6.3042  0  6.3042  6.3042  
49  49  2  5.24288  0  1.26  5.24288  0  5.24288  5.24288  
48  19  2  5.35881  0  2.54  5.35881  0  5.35881  5.35881  
21  33  2  5.92419  0  1.2  5.92419  0  5.92419  5.92419  
49  5  2  5.59485  0  1.42  5.59485  0  5.59485  5.59485  
19  31  2  5.02132  0  1.1  5.02132  0  5.02132  5.02132  
3  3  2  5.18145  0  2.16  5.18145  0  5.18145  5.18145  
56  52  2  5.70908  0  0.56  5.70908  0  5.70908  5.70908  
39  20  2  4.92343  0  1.7  4.92343  0  4.92343  4.92343  
46  76  2  6.17389  0  1.36  6.17389  0  6.17389  6.17389  
5  3  2  5.56198  0  2.12  5.56198  0  5.56198  5.56198  
33  57  2  5.80606  0  2.08  5.80606  0  5.80606  5.80606  
25  48  2  5.84002  0  1.88  5.84002  0  5.84002  5.84002  
23  30  2  5.80707  0  1.6  5.80707  0  5.80707  5.80707  
24  37  2  5.14016  0  2.9  5.14016  0  5.14016  5.14016  
48  47  2  6.05037  0  1.82  6.05037  0  6.05037  6.05037  
81  3  2  5.84323  0  1.9  5.84323  0  5.84323  5.84323  
41  42  2  5.7763  0  0.68  5.7763  0  5.7763  5.7763  
44  79  2  6.39591  0  2.1  6.39591  0  6.39591  6.39591  
30  11  2  5.54199  0  1.52  5.54199  0  5.54199  5.54199  
5  38  2  5.12534  0  3.44  5.12534  0  5.12534  5.12534  
50  3  2  5.56457  0  1.16  5.56457  0  5.56457  5.56457  
80  32  2  6.29666  0  1.16  6.29666  0  6.29666  6.29666  
40  76  2  5.93071  0  1.34  5.93071  0  5.93071  5.93071  
20  45  2  5.22641  0  1.04  5.22641  0  5.22641  5.22641  
26  57  2  5.50467  0  2.64  5.50467  0  5.50467  5.50467  
48  4  2  6.17085  0  1.56  6.17085  0  6.17085  6.17085  
55  81  2  5.48313  0  1.5  5.48313  0  5.48313  5.48313  
46  44  2  6.07211  0  1.52  6.07211  0  6.07211  6.07211  
3  74  2  5.59022  0  0.1  5.59022  0  5.59022  5.59022  
11  79  2  5.83753  0  1.74  5.83753  0  5.83753  5.83753  
44  55  2  5.26934  0  3.2  5.26934  0  5.26934  5.26934  
4  27  2  6.1342  0  1.36  6.1342  0  6.1342  6.1342  
73  80  2  6.15341  0  2.74  6.15341  0  6.15341  6.15341  
44  73  2  5.97344  0  0.62  5.97344  0  5.97344  5.97344  
37  50  2  5.29129  0  0.74  5.29129  0  5.29129  5.29129  
30  77  2  6.28355  0  1.44  6.28355  0  6.28355  6.28355  
72  27  2  5.70518  0  1.24  5.70518  0  5.70518  5.70518  
40  46  2  5.81992  0  1.42  5.81992  0  5.81992  5.81992  
79  11  2  5.83753  0  2.66  5.83753  0  5.83753  5.83753  
30  38  2  5.16301  0  2.3  5.16301  0  5.16301  5.16301  
80  33  2  6.4776  0  1.34  6.4776  0  6.4776  6.4776  
21  24  2  5.51928  0  0.7  5.51928  0  5.51928  5.51928  
33  20  2  5.4496  0  2.3  5.4496  0  5.4496  5.4496  
81  80  2  6.52339  0  1.92  6.52339  0  6.52339  6.52339  
23  50  2  5.76739  0  0.78  5.76739  0  5.76739  5.76739  
51  74  2  6.14984  0  0.62  6.14984  0  6.14984  6.14984  
50  56  2  5.43683  0  1.92  5.43683  0  5.43683  5.43683  
14  75  2  6.01416  0  1.46  6.01416  0  6.01416  6.01416  
55  56  2  4.75051  0  1.64  4.75051  0  4.75051  4.75051  
42  19  2  5.22397  0  1.62  5.22397  0  5.22397  5.22397  
75  82  2  5.77622  0  2.52  5.77622  0  5.77622  5.77622  
46  77  2  6.28355  0  1.66  6.28355  0  6.28355  6.28355  
29  79  2  6.39022  0  2  6.39022  0  6.39022  6.39022  
32  56  2  5.51066  0  1.56  5.51066  0  5.51066  5.51066  
27  72  2  5.70518  0  1.4  5.70518  0  5.70518  5.70518  
11  44  2  5.55439  0  0.86  5.55439  0  5.55439  5.55439  
52  39  2  5.9115  0  1.74  5.9115  0  5.9115  5.9115  
52  4  2  6.44137  0  1.28  6.44137  0  6.44137  6.44137  
50  21  2  5.68156  0  1.12  5.68156  0  5.68156  5.68156  
21  5  2  5.67892  0  1.24  5.67892  0  5.67892  5.67892  
39  42  2  5.52072  0  0.62  5.52072  0  5.52072  5.52072  
21  80  2  5.9062  0  2.22  5.9062  0  5.9062  5.9062  
45  50  2  5.97602  0  1.14  5.97602  0  5.97602  5.97602  
38  3  2  4.77468  0  1.58  4.77468  0  4.77468  4.77468  
47  81  2  6.31562  0  2.04  6.31562  0  6.31562  6.31562  
11  72  2  5.25466  0  0.62  5.25466  0  5.25466  5.25466  
31  78  2  5.93234  0  1.34  5.93234  0  5.93234  5.93234  
39  49  2  5.27297  0  1.2  5.27297  0  5.27297  5.27297  
28  50  2  6.00356  0  1.04  6.00356  0  6.00356  6.00356  
32  19  2  5.39933  0  2.64  5.39933  0  5.39933  5.39933  
48  33  2  6.26846  0  1.04  6.26846  0  6.26846  6.26846  
73  25  2  5.7503  0  0.74  5.7503  0  5.7503  5.7503  
80  57  2  5.78842  0  1.76  5.78842  0  5.78842  5.78842  
3  24  2  5.40564  0  0.58  5.40564  0  5.40564  5.40564  
19  77  2  5.56284  0  0.96  5.56284  0  5.56284  5.56284  
11  24  2  5.3469  0  0.4  5.3469  0  5.3469  5.3469  
25  29  2  5.85314  0  1.24  5.85314  0  5.85314  5.85314  
77  78  2  6.5721  0  1.98  6.5721  0  6.5721  6.5721  
56  55  2  4.75051  0  1.74  4.75051  0  4.75051  4.75051  
30  24  2  5.84528  0  0.8  5.84528  0  5.84528  5.84528  
48  49  2  5.6309  0  1.3  5.6309  0  5.6309  5.6309  
24  28  2  5.83209  0  1.3  5.83209  0  5.83209  5.83209  
11  3  2  5.12516  0  1.88  5.12516  0  5.12516  5.12516  
74  80  2  6.24093  0  2.76  6.24093  0  6.24093  6.24093  
79  46  2  6.38164  0  2.16  6.38164  0  6.38164  6.38164  
32  44  2  6.1125  0  1.24  6.1125  0  6.1125  6.1125  
45  83  2  5.92225  0  1.42  5.92225  0  5.92225  5.92225  
78  77  2  6.5721  0  1.96  6.5721  0  6.5721  6.5721  
46  47  2  6.05583  0  2.48  6.05583  0  6.05583  6.05583  
27  77  2  6.24061  0  1.48  6.24061  0  6.24061  6.24061  
81  45  2  6.27528  0  1.32  6.27528  0  6.27528  6.27528  
25  27  2  5.80533  0  1.1  5.80533  0  5.80533  5.80533  
29  27  2  6.02524  0  1.52  6.02524  0  6.02524  6.02524  
5  28  2  6.00077  0  2.04  6.00077  0  6.00077  6.00077  
33  21  2  5.92419  0  1.66  5.92419  0  5.92419  5.92419  
74  3  2  5.59022  0  1.3  5.59022  0  5.59022  5.59022  
73  30  2  5.9601  0  1.16  5.9601  0  5.9601  5.9601  
28  4  2  6.16247  0  1.6  6.16247  0  6.16247  6.16247  
31  77  2  5.88252  0  1.34  5.88252  0  5.88252  5.88252  
30  25  2  5.84528  0  0.74  5.84528  0  5.84528  5.84528  
57  76  2  5.71331  0  0.74  5.71331  0  5.71331  5.71331  
76  76  2  6.29142  0  2.14  6.29142  0  6.29142  6.29142  
78  57  2  5.86405  0  1.48  5.86405  0  5.86405  5.86405  
79  56  2  5.76616  0  1.8  5.76616  0  5.76616  5.76616  
72  29  2  5.75217  0  1.58  5.75217  0  5.75217  5.75217  
26  55  2  5.16201  0  2.9  5.16201  0  5.16201  5.16201  
44  80  2  6.26905  0  2.64  6.26905  0  6.26905  6.26905  
50  19  2  5.32699  0  1.52  5.32699  0  5.32699  5.32699  
75  20  2  5.15393  0  2.82  5.15393  0  5.15393  5.15393  
32  83  2  6.00267  0  1.12  6.00267  0  6.00267  6.00267  
12  77  2  6.07211  0  1.3  6.07211  0  6.07211  6.07211  
30  44  2  6.07211  0  1.32  6.07211  0  6.07211  6.07211  
76  56  2  5.57845  0  1.88  5.57845  0  5.57845  5.57845  
27  13  2  5.63663  0  1.44  5.63663  0  5.63663  5.63663  
73  37  2  5.24113  0  1.84  5.24113  0  5.24113  5.24113  
13  82  2  5.52479  0  1.66  5.52479  0  5.52479  5.52479  
46  11  2  5.54199  0  1.58  5.54199  0  5.54199  5.54199  
78  5  2  6.29053  0  1.76  6.29053  0  6.29053  6.29053  
74  32  2  6.08509  0  1.04  6.08509  0  6.08509  6.08509  
56  78  2  5.72562  0  1  5.72562  0  5.72562  5.72562  
29  77  2  6.292  0  1.6  6.292  0  6.292  6.292  
30  51  2  6.16375  0  1.04  6.16375  0  6.16375  6.16375  
73  3  2  5.51182  0  1.3  5.51182  0  5.51182  5.51182  
45  56  2  5.43683  0  1.7  5.43683  0  5.43683  5.43683  
72  82  2  5.59198  0  1.56  5.59198  0  5.59198  5.59198  
75  55  2  5.14923  0  3.5  5.14923  0  5.14923  5.14923  
14  83  2  6.04386  0  1.86  6.04386  0  6.04386  6.04386  
73  24  2  5.7503  0  0.66  5.7503  0  5.7503  5.7503  
32  30  2  6.09886  0  1.64  6.09886  0  6.09886  6.09886  
29  29  2  6.07486  0  1.98  6.07486  0  6.07486  6.07486  
45  40  2  5.78015  0  0.9  5.78015  0  5.78015  5.78015  
11  27  2  5.50412  0  1.02  5.50412  0  5.50412  5.50412  
80  72  2  5.93075  0  1.12  5.93075  0  5.93075  5.93075  
28  26  2  5.935  0  1.4  5.935  0  5.935  5.935  
49  32  2  5.67347  0  0.66  5.67347  0  5.67347  5.67347  
22  57  2  5.32832  0  1.42  5.32832  0  5.32832  5.32832  
49  79  2  5.93653  0  1.52  5.93653  0  5.93653  5.93653  
13  51  2  5.77397  0  1.6  5.77397  0  5.77397  5.77397  
14  52  2  6.40414  0  2.04  6.40414  0  6.40414  6.40414  
11  12  2  5.3555  0  1.4  5.3555  0  5.3555  5.3555  
50  27  2  5.97602  0  0.9  5.97602  0  5.97602  5.97602  
42  72  2  5.59485  0  1.36  5.59485  0  5.59485  5.59485  
81  55  2  5.48313  0  2.26  5.48313  0  5.48313  5.48313  
72  72  2  5.44661  0  0.56  5.44661  0  5.44661  5.44661  
39  78  2  5.82863  0.2  1.28  5.82863  0.2  6.02863  6.02863  
41  51  2  6.03372  0  1.44  6.03372  0  6.03372  6.03372  
3  19  2  4.96022  0  2.86  4.96022  0  4.96022  4.96022  
41  14  2  6.01116  0  0.98  6.01116  0  6.01116  6.01116  
79  3  2  5.90165  0  2.46  5.90165  0  5.90165  5.90165  
27  4  2  6.1342  0  1.56  6.1342  0  6.1342  6.1342  
28  74  2  6.03123  0  0.78  6.03123  0  6.03123  6.03123  
31  5  2  5.63049  0  1.48  5.63049  0  5.63049  5.63049  
32  50  2  6.05718  0  0.82  6.05718  0  6.05718  6.05718  
37  25  2  5.14016  0  0.7  5.14016  0  5.14016  5.14016  
27  74  2  6.00356  0  0.78  6.00356  0  6.00356  6.00356  
26  12  2  5.74826  0  1.06  5.74826  0  5.74826  5.74826  
51  52  2  6.42817  0  1.04  6.42817  0  6.42817  6.42817  
80  37  2  5.5005  0  2.86  5.5005  0  5.5005  5.5005  
26  82  2  5.79055  0  1.42  5.79055  0  5.79055  5.79055  
73  20  2  5.17686  0  1.44  5.17686  0  5.17686  5.17686  
57  4  2  5.71565  0  0.88  5.71565  0  5.71565  5.71565  
73  56  2  5.38528  0  1.9  5.38528  0  5.38528  5.38528  
55  12  2  5.08066  0  1.58  5.08066  0  5.08066  5.08066  
40  13  2  5.45188  0  0.66  5.45188  0  5.45188  5.45188  
27  20  2  5.22641  0  1.6  5.22641  0  5.22641  5.22641  
74  27  2  6.00356  0  1.16  6.00356  0  6.00356  6.00356  
3  42  2  5.45696  0  0.3  5.45696  0  5.45696  5.45696  
77  56  2  5.67754  0  1.8  5.67754  0  5.67754  5.67754  
19  5  2  5.32451  0  1.66  5.32451  0  5.32451  5.32451  
83  28  2  5.94955  0  1  5.94955  0  5.94955  5.94955  
21  30  2  5.72066  0  1.28  5.72066  0  5.72066  5.72066  
39  24  2  5.46879  0  0.4  5.46879  0  5.46879  5.46879  
76  49  2  5.74327  0  1.5  5.74327  0  5.74327  5.74327  
79  41  2  6.24701  0  0.76  6.24701  0  6.24701  6.24701  
3  55  2  4.86213  0  2.18  4.86213  0  4.86213  4.86213  
21  74  2  5.70775  0  0.58  5.70775  0  5.70775  5.70775  
13  28  2  5.66261  0  1.86  5.66261  0  5.66261  5.66261  
44  56  2  5.48649  0  1.82  5.48649  0  5.48649  5.48649  
37  21  2  5.03057  0  1.06  5.03057  0  5.03057  5.03057  
81  25  2  6.09604  0  0.84  6.09604  0  6.09604  6.09604  
29  82  2  5.90569  0  1.52  5.90569  0  5.90569  5.90569  
57  72  2  3.4209  3.8  0.06  3.3309  4  7.3009  7.2109  
74  28  2  6.03123  0  1.62  6.03123  0  6.03123  6.03123  
82  72  2  5.59198  0  0.64  5.59198  0  5.59198  5.59198  
38  14  2  5.23302  0  0.5  5.23302  0  5.23302  5.23302  
24  41  2  5.72197  0  0.14  5.72197  0  5.72197  5.72197  
74  26  2  5.935  0  1.12  5.935  0  5.935  5.935  
31  79  2  5.97434  0  1.66  5.97434  0  5.97434  5.97434  
21  76  2  5.82956  0  1.38  5.82956  0  5.82956  5.82956  
83  83  2  5.86897  0  0.96  5.86897  0  5.86897  5.86897  
51  83  2  6.06655  0  1.42  6.06655  0  6.06655  6.06655  
48  81  2  6.31277  0  1.78  6.31277  0  6.31277  6.31277  
73  74  2  5.94665  0  0.88  5.94665  0  5.94665  5.94665  
33  19  2  5.55448  0  2.92  5.55448  0  5.55448  5.55448  
3  21  2  5.29039  0  1.42  5.29039  0  5.29039  5.29039  
27  11  2  5.50412  0  1.52  5.50412  0  5.50412  5.50412  
29  42  2  5.90872  0  0.6  5.90872  0  5.90872  5.90872  
76  46  2  6.17389  0  2.06  6.17389  0  6.17389  6.17389  
80  46  2  6.25505  0  1.78  6.25505  0  6.25505  6.25505  
24  77  2  6.06236  0  1.18  6.06236  0  6.06236  6.06236  
75  57  2  5.49105  0  2.68  5.49105  0  5.49105  5.49105  
25  40  2  5.61505  0  0.54  5.61505  0  5.61505  5.61505  
20  51  2  5.35375  0  0.56  5.35375  0  5.35375  5.35375  
51  39  2  5.76675  0  1.48  5.76675  0  5.76675  5.76675  
81  72  2  5.99087  0  0.9  5.99087  0  5.99087  5.99087  
76  11  2  5.64749  0  1.64  5.64749  0  5.64749  5.64749  
14  24  2  5.92454  0  1.48  5.92454  0  5.92454  5.92454  
74  46  2  6.04488  0  1.62  6.04488  0  6.04488  6.04488  
52  27  2  6.27528  0  1.04  6.27528  0  6.27528  6.27528  
50  57  2  5.56827  0  1.12  5.56827  0  5.56827  5.56827  
78  56  2  5.72562  0  1.72  5.72562  0  5.72562  5.72562  
72  81  2  5.99087  0  2.46  5.99087  0  5.99087  5.99087  
24  74  2  5.83209  0  0.48  5.83209  0  5.83209  5.83209  
23  39  2  5.43305  0  1.82  5.43305  0  5.43305  5.43305  
75  39  2  5.55152  0  2.42  5.55152  0  5.55152  5.55152  
57  24  2  5.40922  0  0.12  5.40922  0  5.40922  5.40922  
44  3  2  5.6154  0  1.82  5.6154  0  5.6154  5.6154  
37  42  2  5.18897  0  0.18  5.18897  0  5.18897  5.18897  
23  74  2  5.79397  0  0.68  5.79397  0  5.79397  5.79397  
73  12  2  5.75954  0  1  5.75954  0  5.75954  5.75954  
55  26  2  5.16201  0  1.08  5.16201  0  5.16201  5.16201  
25  26  2  5.73903  0  0.82  5.73903  0  5.73903  5.73903  
5  22  2  5.71584  0  2.2  5.71584  0  5.71584  5.71584  
83  74  2  5.94955  0  0.52  5.94955  0  5.94955  5.94955  
49  83  2  5.54709  0  1.26  5.54709  0  5.54709  5.54709  
47  26  2  5.94575  0  1.28  5.94575  0  5.94575  5.94575  
21  44  2  5.73346  0  1.38  5.73346  0  5.73346  5.73346  
83  49  2  5.54709  0  1.12  5.54709  0  5.54709  5.54709  
23  14  2  5.88582  0  0.84  5.88582  0  5.88582  5.88582  
33  79  2  6.60869  0  1.78  6.60869  0  6.60869  6.60869  
48  14  2  6.13518  0  0.9  6.13518  0  6.13518  6.13518  
75  3  2  5.48741  0  2.18  5.48741  0  5.48741  5.48741  
28  82  2  5.88444  0  1.56  5.88444  0  5.88444  5.88444  
79  31  2  5.97434  0  1.64  5.97434  0  5.97434  5.97434  
13  52  2  5.91889  0  1.88  5.91889  0  5.91889  5.91889  
55  45  2  5.22165  0  1.3  5.22165  0  5.22165  5.22165  
75  40  2  5.69999  0  1.82  5.69999  0  5.69999  5.69999  
51  76  2  6.28109  0  1.22  6.28109  0  6.28109  6.28109  
23  77  2  6.02273  0  1.54  6.02273  0  6.02273  6.02273  
79  72  2  6.05077  0  1.4  6.05077  0  6.05077  6.05077  
27  56  2  5.43683  0  1.78  5.43683  0  5.43683  5.43683  
46  3  2  5.60287  0  2.32  5.60287  0  5.60287  5.60287  
47  23  2  5.80446  0  0.82  5.80446  0  5.80446  5.80446  
48  26  2  5.94307  0  0.94  5.94307  0  5.94307  5.94307  
37  24  2  5.14016  0  0.54  5.14016  0  5.14016  5.14016  
4  22  2  5.86986  0  0.94  5.86986  0  5.86986  5.86986  
81  75  2  6.18826  0  0.5  6.18826  0  6.18826  6.18826  
40  11  2  5.08871  0.5  1.5  5.02371  0.6  5.62371  5.55871  
26  78  2  6.22159  0  1.5  6.22159  0  6.22159  6.22159  
22  50  2  5.7185  0  1.52  5.7185  0  5.7185  5.7185  
57  42  2  5.46059  0  0.26  5.46059  0  5.46059  5.46059  
49  21  2  5.32165  0  0.92  5.32165  0  5.32165  5.32165  
75  4  2  6.04913  0  1.36  6.04913  0  6.04913  6.04913  
41  12  2  5.73117  0  1.04  5.73117  0  5.73117  5.73117  
33  80  2  6.4776  0  2.38  6.4776  0  6.4776  6.4776  
45  21  2  5.68156  0  1.9  5.68156  0  5.68156  5.68156  
27  40  2  5.78015  0  0.88  5.78015  0  5.78015  5.78015  
81  19  2  5.59374  0  2.24  5.59374  0  5.59374  5.59374  
38  20  2  4.48451  0  1.3  4.48451  0  4.48451  4.48451  
38  12  2  4.98927  0  1.1  4.98927  0  4.98927  4.98927  
13  79  2  5.97807  0  2  5.97807  0  5.97807  5.97807  
14  22  2  5.83593  0  0.98  5.83593  0  5.83593  5.83593  
77  50  2  6.24061  0  1.32  6.24061  0  6.24061  6.24061  
49  47  2  5.63344  0  1.56  5.63344  0  5.63344  5.63344  
28  39  2  5.65553  0  2.2  5.65553  0  5.65553  5.65553  
40  55  2  5.0505  0  2.02  5.0505  0  5.0505  5.0505  
80  12  2  6.04457  0  1.8  6.04457  0  6.04457  6.04457  
81  40  2  6.06959  0  0.8  6.06959  0  6.06959  6.06959  
24  21  2  5.51928  0  1.4  5.51928  0  5.51928  5.51928  
11  78  2  5.79649  0  1.4  5.79649  0  5.79649  5.79649  
39  13  2  5.30987  0  0.58  5.30987  0  5.30987  5.30987  
76  51  2  6.28109  0  2  6.28109  0  6.28109  6.28109  
26  52  2  6.20361  0  1.48  6.20361  0  6.20361  6.20361  
30  20  2  5.26237  0  1.44  5.26237  0  5.26237  5.26237  
5  21  2  5.67892  0  2.78  5.67892  0  5.67892  5.67892  
51  5  2  6.11878  0  1.22  6.11878  0  6.11878  6.11878  
42  55  2  5.12067  0  3.08  5.12067  0  5.12067  5.12067  
32  81  2  6.36049  0  1.94  6.36049  0  6.36049  6.36049  
49  19  2  4.98954  0  1.48  4.98954  0  4.98954  4.98954  
40  41  2  5.69714  0  1.12  5.69714  0  5.69714  5.69714  
47  20  2  5.26  0  1.7  5.26  0  5.26  5.26  
57  33  2  5.80606  0  0.6  5.80606  0  5.80606  5.80606  
55  39  2  4.91894  0  1.1  4.91894  0  4.91894  4.91894  
48  25  2  5.84002  0  0.7  5.84002  0  5.84002  5.84002  
47  55  2  5.25521  0  2.26  5.25521  0  5.25521  5.25521  
74  50  2  6.00356  0  1.16  6.00356  0  6.00356  6.00356  
11  39  2  5.18504  0  1.26  5.18504  0  5.18504  5.18504  
44  25  2  5.85836  0  1.26  5.85836  0  5.85836  5.85836  
72  4  2  5.85619  0  1.06  5.85619  0  5.85619  5.85619  
41  27  2  5.89021  0  0.9  5.89021  0  5.89021  5.89021  
32  76  2  6.21496  0  1.14  6.21496  0  6.21496  6.21496  
55  41  2  5.14666  0  0.5  5.14666  0  5.14666  5.14666  
22  74  2  5.74486  0  0.68  5.74486  0  5.74486  5.74486  
57  73  2  5.51548  0  0.16  5.51548  0  5.51548  5.51548  
23  42  2  5.65586  0  0.78  5.65586  0  5.65586  5.65586  
11  30  2  5.54199  0  1.56  5.54199  0  5.54199  5.54199  
83  41  2  5.83721  0  0.48  5.83721  0  5.83721  5.83721  
74  19  2  5.35154  0  1.66  5.35154  0  5.35154  5.35154  
72  38  2  4.89533  0  2.68  4.89533  0  4.89533  4.89533  
24  30  2  5.84528  0  1.56  5.84528  0  5.84528  5.84528  
57  3  2  5.18489  0  1.18  5.18489  0  5.18489  5.18489  
57  12  2  5.41792  0  0.72  5.41792  0  5.41792  5.41792  
42  57  2  5.46059  0  1.34  5.46059  0  5.46059  5.46059  
3  76  2  5.70952  0  0.86  5.70952  0  5.70952  5.70952  
30  28  2  6.04488  0  1.28  6.04488  0  6.04488  6.04488  
